temps,interieur_recipient,interieur_serre,ambiance,contre_recipient
16854,43.3831253,38.3270607,29.4174995,44.6837006
16855,43.3897133,38.3350639,29.4158516,44.6813583
16856,43.3858566,38.3327103,29.4153214,44.676178
16857,43.3780518,38.3438148,29.4158802,44.6757927
16858,43.3820229,38.3446999,29.4082565,44.6783562
16859,43.3871231,38.3403816,29.4120255,44.6844139
16860,43.3885002,38.33955,29.3933449,44.6790161
16861,43.3865166,38.3440628,29.3927574,44.6848564
16862,43.3932724,38.3515701,29.3949642,44.6731758
16863,43.3777771,38.3415451,29.3926754,44.6871147
16864,43.378437,38.3500175,29.3977852,44.6858215
16865,43.3816643,38.3522339,29.3927574,44.6868401
16866,43.3918648,38.3420143,29.372263,44.6884651
16867,43.3921432,38.3462524,29.3703346,44.6809998
16868,43.3818283,38.3359756,29.3643322,44.6867828
16869,43.384861,38.345253,29.3712845,44.6907768
16870,43.3904305,38.3453636,29.3811703,44.6926231
16871,43.3894119,38.3444786,29.3783779,44.6929817
16872,43.3947334,38.3428192,29.3682957,44.6856537
16873,43.390377,38.3426781,29.3584671,44.6977463
16874,43.3842545,38.3417664,29.3483315,44.6944695
16875,43.3905716,38.3526497,29.3571548,44.7008018
16876,43.3937416,38.3501549,29.3596401,44.6980209
16877,43.3773613,38.3486061,29.367178,44.6884651
16878,43.3964996,38.3565521,29.3658104,44.6989288
16879,43.3835106,38.3435097,29.3751373,44.702179
16880,43.3832893,38.3534775,29.3809185,44.7003059
16881,43.3850822,38.3570786,29.3742161,44.6901703
16882,43.3886108,38.3572731,29.3868656,44.6901169
16883,43.385746,38.3677139,29.3870335,44.6943321
16884,43.3846436,38.3667717,29.3952999,44.7011604
16885,43.3845024,38.3597374,29.4131413,44.6985435
16886,43.3843918,38.3670464,29.4103489,44.7128181
16887,43.3920097,38.3688622,29.4191132,44.7157097
16888,43.3821907,38.3621635,29.4230499,44.7019386
16889,43.411335,38.3819618,29.4393578,44.7208061
16890,43.4004745,38.3820724,29.4222698,44.7113342
16891,43.398571,38.3764496,29.4223804,44.7231483
16892,43.401989,38.3822098,29.430645,44.7171974
16893,43.3949051,38.4007645,29.4415073,44.7221832
16894,43.4057388,38.3930092,29.4409199,44.7180519
16895,43.4098473,38.3976059,29.4637051,44.7181358
16896,43.3996162,38.3863106,29.4497433,44.7140579
16897,43.397438,38.3922615,29.579771,44.7117195
16898,43.4174004,38.3944206,29.6979446,44.7312469
16899,43.4138718,38.3927345,29.6883965,44.7218246
16900,43.4051323,38.3982697,29.6730442,44.7385712
16901,43.4159126,38.401371,29.6749401,44.7363701
16902,43.4063187,38.4074631,29.6508217,44.7246895
16903,43.4047737,38.4092102,29.6152267,44.7308617
16904,43.4094048,38.3975792,29.5936718,44.736599
16905,43.4148712,38.4004517,29.5952835,44.7287483
16906,43.4199448,38.4123039,29.5819931,44.7335968
16907,43.4305038,38.4089546,29.5634556,44.7364311
16908,43.4147072,38.3980713,29.5733109,44.7452469
16909,43.4264526,38.4130516,29.5665836,44.7295189
16910,43.4183159,38.410202,29.5262375,44.7254715
16911,43.4162216,38.4232979,29.5254841,44.744503
16912,43.4119492,38.4187279,29.4915619,44.7374802
16913,43.4143181,38.429554,29.4417763,44.7410889
16914,43.4171867,38.4297218,29.4273129,44.7414742
16915,43.4170227,38.4262314,29.4333153,44.7414742
16916,43.417408,38.424572,29.4607906,44.731144
16917,43.4196396,38.4319916,29.5890579,44.7380562
16918,43.4264221,38.4170685,30.1182346,44.7480278
16919,43.4294014,38.4151001,30.5956573,44.7351646
16920,43.4214897,38.4088707,30.9796047,44.7318344
16921,43.4178772,38.4117241,31.6724911,44.7377548
16922,43.4180145,38.4159584,31.8363724,44.7368927
16923,43.4309387,38.4163475,33.0221329,44.7417946
16924,43.4277382,38.4215546,33.2765045,44.7351303
16925,43.4275742,38.432354,33.4340744,44.7314682
16926,43.4313507,38.4202805,33.5263672,44.7355156
16927,43.4357605,38.4199219,33.318264,44.7401695
16928,43.4276276,38.4204445,32.7902145,44.7442474
16929,43.4221687,38.4231606,32.2712326,44.7362061
16930,43.4288139,38.430912,31.8927956,44.7435036
16931,43.4347153,38.4389725,31.5546875,44.7459831
16932,43.4345779,38.4458389,31.3469219,44.7520981
16933,43.4212036,38.4466667,31.1657372,44.748848
16934,43.4330864,38.439579,31.0279884,44.7531433
16935,43.4374733,38.4376984,30.8929253,44.7477722
16936,43.4360657,38.4450912,30.8054771,44.7486267
16937,43.433197,38.441906,30.7750244,44.7510757
16938,43.4315147,38.4495201,30.7523804,44.744854
16939,43.4364243,38.4689293,30.7070313,44.7493172
16940,43.4441147,38.4631424,30.686533,44.7507668
16941,43.4427567,38.4828949,30.5879898,44.7736816
16942,43.4490433,38.478466,30.5126228,44.7479286
16943,43.4483528,38.4833374,30.4156303,44.7587509
16944,43.4509735,38.4896507,30.2899761,44.7710915
16945,43.4506149,38.4999504,30.1328316,44.7546501
16946,43.4509735,38.5066261,30.0581284,44.7739563
16947,43.460125,38.5036621,29.9793186,44.7670975
16948,43.4516068,38.5098381,29.9532814,44.7666016
16949,43.4561272,38.5078697,29.958025,44.7623062
16950,43.4520187,38.5029411,29.9979343,44.7564392
16951,43.45158,38.493084,29.9878864,44.7662163
16952,43.4632416,38.5146255,29.9456615,44.7614517
16953,43.4605942,38.5008659,29.8749924,44.7684746
16954,43.4579773,38.506073,29.7637901,44.7527199
16955,43.4619179,38.5040207,29.6697693,44.7632408
16956,43.4654198,38.5055161,29.6207752,44.7496643
16957,43.4722557,38.5052948,29.5783119,44.7513695
16958,43.4558525,38.5029144,29.6013451,44.7640572
16959,43.4695129,38.5165405,29.6653843,44.7552185
16960,43.4796562,38.515377,29.711195,44.7824287
16961,43.4676933,38.5364761,29.6459541,44.7737541
16962,43.4745293,38.5235748,29.5975456,44.7780228
16963,43.4778938,38.5367813,29.3737011,44.780117
16964,43.4796028,38.5237122,29.2364712,44.7819328
16965,43.4726257,38.5246811,29.1139164,44.7963638
16966,43.4722137,38.5206947,29.0649509,44.7866135
16967,43.4668922,38.5263443,29.0109005,44.7889023
16968,43.4786644,38.5209732,28.9382153,44.7794266
16969,43.4705315,38.5391884,28.9804516,44.8017082
16970,43.4753838,38.53368,28.95327,44.7972183
16971,43.4781418,38.547802,28.9371243,44.7984581
16972,43.4818077,38.5387764,28.8837643,44.8095284
16973,43.4779205,38.5577393,28.8309898,44.7960625
16974,43.4843178,38.5446167,28.7565594,44.7995033
16975,43.4801521,38.5647736,28.7303791,44.819088
16976,43.4843445,38.5708084,28.7150097,44.8136826
16977,43.4960136,38.5637779,28.7452412,44.8234329
16978,43.4898911,38.558075,28.7514153,44.8242302
16979,43.4797745,38.5679855,28.7853622,44.8295708
16980,43.4945526,38.5620613,28.8154545,44.8217506
16981,43.4890099,38.5683441,28.8257637,44.8390465
16982,43.4919853,38.5754318,28.7457447,44.8267097
16983,43.5016365,38.5835724,28.7371655,44.8301506
16984,43.4969482,38.5903854,28.7147846,44.8237343
16985,43.4989624,38.5864525,28.752533,44.8228531
16986,43.5045319,38.5896645,28.7513027,44.8004341
16987,43.4987679,38.6060257,28.7163486,44.8002968
16988,43.4987984,38.6060524,28.6566639,44.7894173
16989,43.510788,38.6019287,28.6523056,44.776638
16990,43.5104866,38.6081581,28.6309013,44.7834702
16991,43.5023804,38.6190643,28.5854073,44.8019485
16992,43.5100441,38.6135025,28.5787563,44.7885094
16993,43.5013885,38.6103745,28.5999374,44.7980118
16994,43.5055504,38.6136665,28.6227131,44.8096619
16995,43.5151367,38.6348572,28.6934471,44.8116455
16996,43.4994507,38.6244202,28.7770748,44.8062477
16997,43.5062599,38.6295128,28.8280087,44.789257
16998,43.5055695,38.6198502,28.8032551,44.7944069
16999,43.5087662,38.6153374,28.7762928,44.7891998
17000,43.5008545,38.6131248,28.8103237,44.7998581
17001,43.5097885,38.6008606,28.8517284,44.7927513
17002,43.5143356,38.5744476,28.8339596,44.8109283
17003,43.5170403,38.5790443,28.8393784,44.8038254
17004,43.5082436,38.5735321,28.8507233,44.7982063
17005,43.5147781,38.5871811,28.9038601,44.8040733
17006,43.5115814,38.5710411,28.9541168,44.800106
17007,43.5094032,38.5619621,28.9909897,44.8093872
17008,43.5001678,38.5599937,29.0806847,44.8075714
17009,43.5245361,38.5607414,29.1827431,44.8118668
17010,43.5127106,38.5574188,29.2398853,44.7888145
17011,43.5181694,38.5585556,29.3188896,44.774437
17012,43.5066986,38.5533218,29.3691006,44.7910652
17013,43.5227356,38.5788612,29.4029427,44.7548218
17014,43.5186539,38.5823479,29.3534622,44.7821159
17015,43.5042648,38.5911522,29.3181629,44.7654228
17016,43.5123978,38.5990982,29.2602158,44.7645416
17017,43.5187645,38.6162071,29.2779236,44.7510757
17018,43.5248299,38.6142693,29.245945,44.7492561
17019,43.5236168,38.6295509,29.2403603,44.7405548
17020,43.5146866,38.6130791,29.27742,44.7486801
17021,43.522625,38.6160965,29.3298092,44.7416573
17022,43.5135536,38.6107826,29.3603039,44.7469444
17023,43.5212173,38.6027794,29.3250065,44.7659187
17024,43.5258217,38.5981293,29.2717495,44.7597504
17025,43.5214958,38.5974083,29.1618519,44.7533073
17026,43.5240326,38.6033325,29.1281414,44.7639084
17027,43.5314178,38.6225739,29.1761246,44.7723083
17028,43.5189857,38.619503,29.2282104,44.7755585
17029,43.5344505,38.6275597,29.2288303,44.7858315
17030,43.5233154,38.6236572,29.2691593,44.7934647
17031,43.5432472,38.6313744,29.3339272,44.7983932
17032,43.5439911,38.6258354,29.371069,44.8025246
17033,43.5349197,38.6420021,29.4480267,44.7867699
17034,43.5347824,38.6380463,29.5259247,44.8046722
17035,43.5374031,38.6373253,29.6200962,44.8041229
17036,43.5409584,38.6383781,29.7616596,44.8186646
17037,43.5218506,38.6361084,29.833952,44.8242798
17038,43.5415382,38.6478729,29.8223705,44.803875
17039,43.5446777,38.6487885,29.7811432,44.8204269
17040,43.5407372,38.6458511,29.7514133,44.8175621
17041,43.5488968,38.6381264,29.7054386,44.8303108
17042,43.5391121,38.6372414,29.656723,44.8308372
17043,43.5333481,38.6298523,29.5623894,44.8359299
17044,43.5400772,38.6298218,29.4282284,44.8303947
17045,43.5387802,38.6269989,29.3222275,44.8377228
17046,43.5480995,38.622097,29.2057152,44.8323784
17047,43.5546875,38.6167831,29.1336861,44.8444405
17048,43.5517654,38.6176147,29.1767826,44.8493271
17049,43.5636864,38.6355667,29.0780315,44.8637848
17050,43.5757599,38.6489944,29.1321335,44.8703117
17051,43.5707703,38.6555824,29.1041203,44.8605919
17052,43.5749321,38.6547775,29.1226654,44.85252
17053,43.5723419,38.6554451,29.0796795,44.8596268
17054,43.58461,38.6575737,29.046299,44.8537865
17055,43.578186,38.6569672,28.9630566,44.8076591
17056,43.567627,38.6676254,28.9359589,44.8077965
17057,43.5800323,38.646389,28.9571896,44.768631
17058,43.5841675,38.6563568,28.9454288,44.7386398
17059,43.5723419,38.658268,28.9094486,44.736187
17060,43.5754318,38.6612015,28.9057598,44.7326355
17061,43.5783539,38.6604271,28.9102287,44.7463799
17062,43.5906487,38.6708908,28.9524975,44.7603149
17063,43.5891037,38.6734657,29.0020256,44.759655
17064,43.5811081,38.6629181,29.0178642,44.7737007
17065,43.591198,38.6679573,29.0736141,44.767971
17066,43.574688,38.6667938,29.1053181,44.781189
17067,43.598671,38.6909332,29.1965637,44.7861748
17068,43.5853844,38.7008171,29.2265606,44.7774162
17069,43.612812,38.6845665,29.270071,44.7543907
17070,43.5913391,38.6920128,29.3080235,44.7597351
17071,43.5953636,38.702282,29.331007,44.7453842
17072,43.6029167,38.6995964,29.3186913,44.7448349
17073,43.5923309,38.6914864,29.3167648,44.7299881
17074,43.5974312,38.6795273,29.3198643,44.7006569
17075,43.5919724,38.6941452,29.3228245,44.7032433
17076,43.595253,38.6902122,29.280489,44.6893349
17077,43.5880852,38.6848984,29.270155,44.6847916
17078,43.5821571,38.6731071,29.2489586,44.7034645
17079,43.5975418,38.6690369,29.2847881,44.7234879
17080,43.5810547,38.6591797,29.2827225,44.7262688
17081,43.5909805,38.6567726,29.3369274,44.7339249
17082,43.5905685,38.6471939,29.3450813,44.7513618
17083,43.5883331,38.6416855,29.3658028,44.7523537
17084,43.5969353,38.645256,29.3862972,44.7884178
17085,43.6011314,38.6547585,29.4436092,44.7980576
17086,43.614418,38.6414452,29.4792652,44.7945595
17087,43.6094856,38.6452637,29.5299969,44.8038406
17088,43.609375,38.6316986,29.5485363,44.8001785
17089,43.598732,38.6302032,29.5994339,44.8242493
17090,43.600029,38.6285439,29.6457195,44.8140602
17091,43.5984039,38.6248322,29.6783009,44.8251572
17092,43.5982628,38.61866,29.7357216,44.8267021
17093,43.6046066,38.612957,29.801487,44.8413811
17094,43.6069489,38.5957069,29.8294544,44.8582878
17095,43.6000557,38.5942688,29.8433552,44.8409653
17096,43.6038589,38.5877075,29.8766537,44.8438873
17097,43.5995064,38.5885086,29.9064903,44.8471375
17098,43.5956993,38.5771599,29.9434986,44.8538818
17099,43.5906563,38.5815887,29.9611645,44.8596382
17100,43.6038322,38.5813675,29.9932861,44.8513489
17101,43.6005249,38.5672188,30.0238476,44.8478241
17102,43.600441,38.5755272,30.0159206,44.8815536
17103,43.6203804,38.5853081,30.0749607,44.8683052
17104,43.6194992,38.5871925,30.1407051,44.8695755
17105,43.6230545,38.5885506,30.1620235,44.8801498
17106,43.603096,38.5823746,30.1662369,44.889679
17107,43.6132965,38.5779724,30.0938263,44.8770638
17108,43.6171837,38.5903206,30.0551758,44.8822403
17109,43.6138496,38.5797729,29.8315392,44.8843079
17110,43.6053314,38.5858078,29.6532764,44.8995895
17111,43.620739,38.5803528,29.5058098,44.8951302
17112,43.6230812,38.5841179,29.4199486,44.8970871
17113,43.6261978,38.5784149,29.4411983,44.8962326
17114,43.6175423,38.5842018,29.4531498,44.8928719
17115,43.6051636,38.5961342,29.4236355,44.8938637
17116,43.6232491,38.58675,29.3786793,44.8801765
17117,43.6217308,38.5883293,29.3183041,44.8783607
17118,43.6154213,38.5758133,29.2160912,44.8887405
17119,43.60886,38.5830956,29.2005939,44.9041901
17120,43.6176529,38.5857811,29.2111511,44.9020805
17121,43.6301384,38.6000633,29.1810856,44.9029083
17122,43.6139297,38.5825386,29.1490784,44.9143639
17123,43.6239357,38.5948296,29.1439953,44.9040642
17124,43.6203804,38.5826759,29.151144,44.8981972
17125,43.6349907,38.584198,29.1573734,44.8957748
17126,43.6291466,38.5876045,29.1626797,44.9102859
17127,43.6094093,38.5902328,29.1950226,44.9199257
17128,43.6278801,38.5957718,29.1874542,44.9202576
17129,43.6331711,38.5932236,29.1898556,44.920311
17130,43.635128,38.5951614,29.2327824,44.9247704
17131,43.6304703,38.6003113,29.23876,44.920723
17132,43.6287346,38.5951881,29.2226448,44.9187965
17133,43.6229172,38.5952187,29.1801376,44.9209175
17134,43.6296425,38.596077,29.1324024,44.930584
17135,43.628376,38.6014748,29.0959816,44.9227905
17136,43.623909,38.5989265,29.1222649,44.9366417
17137,43.6268044,38.5961609,29.3246937,44.9301682
17138,43.6357918,38.5951347,29.4365311,44.9451065
17139,43.6261139,38.6175346,29.5582466,44.9519081
17140,43.6429558,38.6034164,29.485096,44.9520187
17141,43.6366158,38.6127472,29.4730053,44.9452171
17142,43.637886,38.6121101,29.4144535,44.9567528
17143,43.6447754,38.6138802,29.3769226,44.9478607
17144,43.6392632,38.6178665,29.4053764,44.9535599
17145,43.6372795,38.6131058,29.4302845,44.9567833
17146,43.6375809,38.6160965,29.3971672,44.9637489
17147,43.6437035,38.6207466,29.3788776,44.9644661
17148,43.6486626,38.6092873,29.3635464,44.9620132
17149,43.638382,38.6045532,29.3257923,44.9645767
17150,43.659111,38.6181984,29.3129177,44.9458771
17151,43.6428757,38.6132431,29.1611862,44.9594803
17152,43.6487999,38.6080666,29.1360779,44.9605827
17153,43.6347961,38.6119423,29.1374722,44.9561195
17154,43.6504822,38.6010628,29.1016941,44.9522667
17155,43.6437302,38.6022797,29.0152988,44.9626465
17156,43.6408882,38.6019478,28.9603233,44.9676323
17157,43.6523476,38.5986404,28.9125328,44.9758682
17158,43.6618042,38.6007195,28.8466835,44.9720688
17159,43.6654701,38.5996399,28.7762508,44.9660645
17160,43.6589355,38.6009102,28.7014236,44.9725647
17161,43.6615295,38.6029053,28.7441444,44.9450531
17162,43.663456,38.5823898,28.7469959,44.9220848
17163,43.6468887,38.5895348,28.7384186,44.9306221
17164,43.6529541,38.5877876,28.7592335,44.9296875
17165,43.6525421,38.58815,28.7531986,44.9435921
17166,43.6582489,38.5854645,28.7583122,44.9544449
17167,43.664917,38.5920258,28.7817535,44.9321098
17168,43.6564827,38.5816689,28.8229637,44.9382248
17169,43.6509705,38.5895882,28.8765774,44.9239883
17170,43.6722527,38.6014099,28.9234543,44.9213448
17171,43.669632,38.6002731,28.8900166,44.9382515
17172,43.6678696,38.5939064,28.8795109,44.9535332
17173,43.6695786,38.5950432,28.7699947,44.9478874
17174,43.6643944,38.5883446,28.6842422,44.9534073
17175,43.6757317,38.5919037,28.6332188,44.956604
17176,43.6772461,38.6037254,28.6438675,44.9433289
17177,43.7064934,38.6047478,28.6653557,44.9369965
17178,43.6869202,38.6064377,28.6826801,44.9369965
17179,43.6866455,38.6226616,28.6373825,44.9226189
17180,43.7043991,38.6074638,28.65415,44.9211044
17181,43.6994362,38.6028099,28.6617775,44.9050522
17182,43.685627,38.6077118,28.7006741,44.9170303
17183,43.6827583,38.612915,28.688324,44.9139175
17184,43.693676,38.6227722,28.7647724,44.9044456
17185,43.6988831,38.6284485,28.7628994,44.9163971
17186,43.6816292,38.6215553,28.7221336,44.9065399
17187,43.6612854,38.6196709,28.7372227,44.9086571
17188,43.7001266,38.6044731,28.7518902,44.8980293
17189,43.6826477,38.6155739,28.7571163,44.9225121
17190,43.6822891,38.5985489,28.7837429,44.9058762
17191,43.6977806,38.6047516,28.818306,44.9023514
17192,43.687088,38.6112823,28.8393154,44.9119835
17193,43.6792259,38.6172676,28.8386593,44.9030609
17194,43.681076,38.6429329,28.8801193,44.9115448
17195,43.6712341,38.651432,28.914175,44.9182091
17196,43.6671257,38.6505737,28.9330883,44.9037247
17197,43.6711502,38.6548347,28.9707165,44.9196968
17198,43.6760025,38.684124,28.9903564,44.9022636
17199,43.686615,38.6677361,28.9973946,44.9177132
17200,43.6699104,38.6805267,29.0069752,44.9112396
17201,43.6875267,38.6997108,28.9424744,44.933712
17202,43.6734123,38.7108955,28.9305458,44.9459953
17203,43.6835823,38.721138,28.8495293,44.9478378
17204,43.6949959,38.7167931,28.8305035,44.954834
17205,43.6644249,38.7198067,28.8237705,44.9539795
17206,43.6714821,38.7178993,28.8191032,44.961689
17207,43.6554375,38.7249565,28.7937355,44.9632034
17208,43.6724205,38.7224388,28.8083763,44.9689064
17209,43.6480217,38.7326813,28.8198605,44.969841
17210,43.6527367,38.7394371,28.834837,44.9680748
17211,43.6521072,38.7326698,28.8535137,44.9613533
17212,43.6409721,38.740612,28.9415417,44.9711838
17213,43.6394005,38.7189102,29.0180836,44.9755898
17214,43.6436462,38.7332764,29.0512409,44.96978
17215,43.6379395,38.7246666,29.0756245,44.9651527
17216,43.639843,38.7269096,29.1179981,44.984539
17217,43.6257286,38.7363777,29.1274948,44.9852562
17218,43.6410828,38.7425766,29.1278858,44.9898567
17219,43.6422386,38.7312584,29.0840321,44.9978142
17220,43.6257553,38.7403641,29.0416317,44.9926643
17221,43.62854,38.738121,28.982048,44.9984207
17222,43.6359558,38.7531548,28.9491978,45.0030746
17223,43.6355972,38.7367668,28.9050026,45.0047798
17224,43.6397057,38.7468414,28.8679848,45.0154915
17225,43.6498756,38.7481155,28.9142208,45.0113335
17226,43.652771,38.7546196,28.9662094,45.0045319
17227,43.6529617,38.7686844,29.0246525,45.0130386
17228,43.665947,38.7574158,29.0461884,45.0021324
17229,43.6513176,38.7506752,29.0776863,45.0134201
17230,43.6555939,38.7389412,29.0958996,45.0021019
17231,43.6474876,38.7510376,29.1353931,45.0163116
17232,43.6530266,38.7487411,29.1525974,45.0136414
17233,43.6474876,38.7594528,29.1671505,45.0145493
17234,43.6571617,38.7534714,29.186058,45.0000648
17235,43.655674,38.7585106,29.2047691,45.0157051
17236,43.6644402,38.751812,29.2251301,45.0018005
17237,43.6560593,38.7512016,29.2192097,45.0059319
